Protein Code,Docking Score
1180.pdbqt,-7.801
1542.pdbqt,-7.801
3954.pdbqt,-7.8
8040.pdbqt,-7.8
6217.pdbqt,-7.8
3653.pdbqt,-7.8
6205.pdbqt,-7.8
2334.pdbqt,-7.8
1256.pdbqt,-7.799
4279.pdbqt,-7.799
6717.pdbqt,-7.799
6816.pdbqt,-7.799
1465.pdbqt,-7.798
6399.pdbqt,-7.798
1586.pdbqt,-7.798
7406.pdbqt,-7.798
4199.pdbqt,-7.798
7261.pdbqt,-7.798
2249.pdbqt,-7.798
5920.pdbqt,-7.797
6600.pdbqt,-7.797
3290.pdbqt,-7.797
1556.pdbqt,-7.797
3430.pdbqt,-7.797
739.pdbqt,-7.796
591.pdbqt,-7.796
7181.pdbqt,-7.796
6451.pdbqt,-7.795
3377.pdbqt,-7.795
762.pdbqt,-7.795
5243.pdbqt,-7.794
8081.pdbqt,-7.794
281.pdbqt,-7.794
1399.pdbqt,-7.794
6557.pdbqt,-7.794
5135.pdbqt,-7.793
3573.pdbqt,-7.793
6373.pdbqt,-7.793
1955.pdbqt,-7.793
6301.pdbqt,-7.792
5284.pdbqt,-7.792
7101.pdbqt,-7.792
8719.pdbqt,-7.792
1632.pdbqt,-7.792
2221.pdbqt,-7.792
6405.pdbqt,-7.792
5530.pdbqt,-7.792
4261.pdbqt,-7.792
5184.pdbqt,-7.791
1460.pdbqt,-7.791
4321.pdbqt,-7.791
1823.pdbqt,-7.791
516.pdbqt,-7.791
6807.pdbqt,-7.791
6577.pdbqt,-7.791
6679.pdbqt,-7.791
637.pdbqt,-7.791
6242.pdbqt,-7.79
3289.pdbqt,-7.79
7241.pdbqt,-7.79
7711.pdbqt,-7.79
4374.pdbqt,-7.79
4009.pdbqt,-7.79
1119.pdbqt,-7.789
8793.pdbqt,-7.789
1351.pdbqt,-7.789
8352.pdbqt,-7.789
5506.pdbqt,-7.788
5527.pdbqt,-7.788
4692.pdbqt,-7.788
3217.pdbqt,-7.787
4609.pdbqt,-7.787
279.pdbqt,-7.786
4269.pdbqt,-7.786
8427.pdbqt,-7.785
6241.pdbqt,-7.785
6393.pdbqt,-7.785
1979.pdbqt,-7.785
7207.pdbqt,-7.785
691.pdbqt,-7.785
1743.pdbqt,-7.785
4467.pdbqt,-7.784
4183.pdbqt,-7.784
2628.pdbqt,-7.784
2482.pdbqt,-7.784
1412.pdbqt,-7.784
7374.pdbqt,-7.783
6314.pdbqt,-7.782
5598.pdbqt,-7.782
2077.pdbqt,-7.782
2618.pdbqt,-7.781
7353.pdbqt,-7.781
1403.pdbqt,-7.781
6404.pdbqt,-7.78
6225.pdbqt,-7.78
7723.pdbqt,-7.78
3627.pdbqt,-7.78
5517.pdbqt,-7.78
1265.pdbqt,-7.78
2300.pdbqt,-7.78
3857.pdbqt,-7.78
2475.pdbqt,-7.779
3511.pdbqt,-7.779
4699.pdbqt,-7.779
5533.pdbqt,-7.779
3373.pdbqt,-7.779
3568.pdbqt,-7.778
2649.pdbqt,-7.778
3463.pdbqt,-7.778
2423.pdbqt,-7.778
3184.pdbqt,-7.778
6222.pdbqt,-7.778
4099.pdbqt,-7.777
5826.pdbqt,-7.777
5219.pdbqt,-7.777
6111.pdbqt,-7.777
2226.pdbqt,-7.777
5239.pdbqt,-7.777
7988.pdbqt,-7.776
6435.pdbqt,-7.776
4386.pdbqt,-7.776
2534.pdbqt,-7.776
7531.pdbqt,-7.776
2594.pdbqt,-7.776
539.pdbqt,-7.776
7523.pdbqt,-7.776
3789.pdbqt,-7.775
4388.pdbqt,-7.775
3208.pdbqt,-7.775
2659.pdbqt,-7.774
2491.pdbqt,-7.774
1769.pdbqt,-7.774
7938.pdbqt,-7.774
4097.pdbqt,-7.773
7953.pdbqt,-7.773
9115.pdbqt,-7.773
646.pdbqt,-7.773
8896.pdbqt,-7.773
8872.pdbqt,-7.772
222.pdbqt,-7.772
1827.pdbqt,-7.772
295.pdbqt,-7.772
2923.pdbqt,-7.771
5259.pdbqt,-7.771
2332.pdbqt,-7.771
2172.pdbqt,-7.771
4303.pdbqt,-7.771
8686.pdbqt,-7.771
8175.pdbqt,-7.771
3636.pdbqt,-7.771
4476.pdbqt,-7.771
8615.pdbqt,-7.77
4339.pdbqt,-7.77
242.pdbqt,-7.77
7063.pdbqt,-7.77
97.pdbqt,-7.77
1264.pdbqt,-7.77
2501.pdbqt,-7.77
3292.pdbqt,-7.77
1679.pdbqt,-7.769
8365.pdbqt,-7.769
231.pdbqt,-7.769
4704.pdbqt,-7.769
335.pdbqt,-7.768
1645.pdbqt,-7.768
4523.pdbqt,-7.767
5650.pdbqt,-7.767
6739.pdbqt,-7.767
8125.pdbqt,-7.767
7209.pdbqt,-7.767
863.pdbqt,-7.767
7622.pdbqt,-7.767
8413.pdbqt,-7.767
6621.pdbqt,-7.766
6284.pdbqt,-7.766
1522.pdbqt,-7.766
6060.pdbqt,-7.766
1051.pdbqt,-7.766
9159.pdbqt,-7.765
5820.pdbqt,-7.765
849.pdbqt,-7.765
621.pdbqt,-7.765
555.pdbqt,-7.765
9045.pdbqt,-7.765
7643.pdbqt,-7.764
5226.pdbqt,-7.764
8737.pdbqt,-7.764
8472.pdbqt,-7.764
40.pdbqt,-7.764
2349.pdbqt,-7.764
6562.pdbqt,-7.764
8906.pdbqt,-7.763
5331.pdbqt,-7.763
4406.pdbqt,-7.763
5043.pdbqt,-7.763
8004.pdbqt,-7.763
5437.pdbqt,-7.763
7543.pdbqt,-7.763
4983.pdbqt,-7.763
310.pdbqt,-7.762
6879.pdbqt,-7.762
2822.pdbqt,-7.762
8517.pdbqt,-7.762
3897.pdbqt,-7.762
3571.pdbqt,-7.762
1029.pdbqt,-7.762
503.pdbqt,-7.762
5819.pdbqt,-7.762
2869.pdbqt,-7.761
1340.pdbqt,-7.761
1269.pdbqt,-7.761
5713.pdbqt,-7.761
549.pdbqt,-7.76
3742.pdbqt,-7.76
8321.pdbqt,-7.76
5825.pdbqt,-7.76
7346.pdbqt,-7.76
9102.pdbqt,-7.759
6460.pdbqt,-7.759
3684.pdbqt,-7.759
3671.pdbqt,-7.759
3459.pdbqt,-7.758
7171.pdbqt,-7.758
270.pdbqt,-7.758
3.pdbqt,-7.758
944.pdbqt,-7.758
578.pdbqt,-7.758
6757.pdbqt,-7.757
6109.pdbqt,-7.757
6471.pdbqt,-7.757
2601.pdbqt,-7.756
5048.pdbqt,-7.756
8573.pdbqt,-7.756
4370.pdbqt,-7.756
7477.pdbqt,-7.756
8848.pdbqt,-7.756
6201.pdbqt,-7.755
6685.pdbqt,-7.755
1083.pdbqt,-7.755
7908.pdbqt,-7.755
786.pdbqt,-7.755
1084.pdbqt,-7.755
5848.pdbqt,-7.755
7540.pdbqt,-7.754
7083.pdbqt,-7.754
7203.pdbqt,-7.754
5525.pdbqt,-7.754
5016.pdbqt,-7.754
5409.pdbqt,-7.754
1010.pdbqt,-7.754
8219.pdbqt,-7.754
3251.pdbqt,-7.754
6361.pdbqt,-7.754
1241.pdbqt,-7.753
8339.pdbqt,-7.753
7502.pdbqt,-7.753
3997.pdbqt,-7.753
3122.pdbqt,-7.753
5693.pdbqt,-7.753
1426.pdbqt,-7.752
5981.pdbqt,-7.752
3189.pdbqt,-7.752
7151.pdbqt,-7.752
1155.pdbqt,-7.752
2555.pdbqt,-7.752
3733.pdbqt,-7.752
1372.pdbqt,-7.752
8593.pdbqt,-7.752
5609.pdbqt,-7.752
2392.pdbqt,-7.751
6370.pdbqt,-7.751
2774.pdbqt,-7.75
4603.pdbqt,-7.75
5473.pdbqt,-7.75
6505.pdbqt,-7.749
5845.pdbqt,-7.749
7333.pdbqt,-7.749
2356.pdbqt,-7.749
3924.pdbqt,-7.749
3657.pdbqt,-7.749
959.pdbqt,-7.748
3405.pdbqt,-7.748
4541.pdbqt,-7.748
7072.pdbqt,-7.748
4789.pdbqt,-7.747
8958.pdbqt,-7.747
9048.pdbqt,-7.747
7511.pdbqt,-7.747
3400.pdbqt,-7.747
7015.pdbqt,-7.746
2239.pdbqt,-7.746
7583.pdbqt,-7.746
4193.pdbqt,-7.746
149.pdbqt,-7.746
4359.pdbqt,-7.746
5475.pdbqt,-7.746
1875.pdbqt,-7.746
1267.pdbqt,-7.746
4003.pdbqt,-7.746
8215.pdbqt,-7.745
7043.pdbqt,-7.745
828.pdbqt,-7.745
3483.pdbqt,-7.745
78.pdbqt,-7.745
7824.pdbqt,-7.745
3009.pdbqt,-7.744
6719.pdbqt,-7.744
5389.pdbqt,-7.744
2970.pdbqt,-7.744
4885.pdbqt,-7.743
6211.pdbqt,-7.743
4178.pdbqt,-7.743
3473.pdbqt,-7.743
4127.pdbqt,-7.743
474.pdbqt,-7.743
171.pdbqt,-7.742
7443.pdbqt,-7.742
5333.pdbqt,-7.742
356.pdbqt,-7.742
120.pdbqt,-7.742
2813.pdbqt,-7.741
1995.pdbqt,-7.741
1305.pdbqt,-7.741
1510.pdbqt,-7.741
3229.pdbqt,-7.741
360.pdbqt,-7.741
837.pdbqt,-7.741
2742.pdbqt,-7.741
1046.pdbqt,-7.741
3645.pdbqt,-7.74
7462.pdbqt,-7.74
5174.pdbqt,-7.74
1143.pdbqt,-7.74
4075.pdbqt,-7.74
2051.pdbqt,-7.739
6978.pdbqt,-7.739
1171.pdbqt,-7.739
4941.pdbqt,-7.739
8483.pdbqt,-7.739
4861.pdbqt,-7.738
4858.pdbqt,-7.738
8456.pdbqt,-7.738
8057.pdbqt,-7.738
8511.pdbqt,-7.738
4891.pdbqt,-7.737
3535.pdbqt,-7.737
5364.pdbqt,-7.737
7770.pdbqt,-7.737
3004.pdbqt,-7.737
1837.pdbqt,-7.736
8699.pdbqt,-7.736
975.pdbqt,-7.736
1641.pdbqt,-7.736
138.pdbqt,-7.735
3185.pdbqt,-7.735
3988.pdbqt,-7.735
3583.pdbqt,-7.735
9145.pdbqt,-7.735
4440.pdbqt,-7.735
6213.pdbqt,-7.735
8243.pdbqt,-7.735
4530.pdbqt,-7.735
8954.pdbqt,-7.734
5963.pdbqt,-7.734
5969.pdbqt,-7.734
8263.pdbqt,-7.734
2986.pdbqt,-7.734
8924.pdbqt,-7.734
7714.pdbqt,-7.734
1004.pdbqt,-7.734
5684.pdbqt,-7.734
8458.pdbqt,-7.734
1605.pdbqt,-7.734
7500.pdbqt,-7.733
4741.pdbqt,-7.733
8377.pdbqt,-7.733
7429.pdbqt,-7.733
2115.pdbqt,-7.732
2060.pdbqt,-7.732
4822.pdbqt,-7.732
346.pdbqt,-7.732
6439.pdbqt,-7.732
6366.pdbqt,-7.732
8238.pdbqt,-7.732
3778.pdbqt,-7.732
3767.pdbqt,-7.732
8053.pdbqt,-7.731
8119.pdbqt,-7.731
5063.pdbqt,-7.731
5021.pdbqt,-7.731
5017.pdbqt,-7.731
2847.pdbqt,-7.73
8372.pdbqt,-7.73
3629.pdbqt,-7.73
5675.pdbqt,-7.73
8361.pdbqt,-7.73
8535.pdbqt,-7.73
1332.pdbqt,-7.729
5892.pdbqt,-7.729
4802.pdbqt,-7.729
3576.pdbqt,-7.729
1066.pdbqt,-7.729
1449.pdbqt,-7.729
7302.pdbqt,-7.729
8595.pdbqt,-7.728
7149.pdbqt,-7.728
8668.pdbqt,-7.728
5468.pdbqt,-7.727
654.pdbqt,-7.727
2532.pdbqt,-7.727
4903.pdbqt,-7.727
4955.pdbqt,-7.726
3094.pdbqt,-7.726
5047.pdbqt,-7.726
8581.pdbqt,-7.726
3334.pdbqt,-7.726
7740.pdbqt,-7.726
5526.pdbqt,-7.726
1893.pdbqt,-7.726
6059.pdbqt,-7.725
6433.pdbqt,-7.725
4489.pdbqt,-7.725
178.pdbqt,-7.725
257.pdbqt,-7.725
8645.pdbqt,-7.725
3798.pdbqt,-7.725
1013.pdbqt,-7.725
3815.pdbqt,-7.724
7393.pdbqt,-7.724
2329.pdbqt,-7.723
2117.pdbqt,-7.723
6172.pdbqt,-7.723
3886.pdbqt,-7.723
617.pdbqt,-7.723
3364.pdbqt,-7.723
5221.pdbqt,-7.723
1153.pdbqt,-7.722
8026.pdbqt,-7.722
515.pdbqt,-7.722
8094.pdbqt,-7.722
4411.pdbqt,-7.722
8011.pdbqt,-7.721
3591.pdbqt,-7.72
5196.pdbqt,-7.72
4624.pdbqt,-7.72
3704.pdbqt,-7.719
1453.pdbqt,-7.719
6658.pdbqt,-7.719
3677.pdbqt,-7.719
3526.pdbqt,-7.718
4908.pdbqt,-7.718
5013.pdbqt,-7.718
5321.pdbqt,-7.718
1589.pdbqt,-7.718
1527.pdbqt,-7.717
6186.pdbqt,-7.717
4383.pdbqt,-7.717
6763.pdbqt,-7.717
4878.pdbqt,-7.717
282.pdbqt,-7.716
4159.pdbqt,-7.716
3293.pdbqt,-7.716
5373.pdbqt,-7.716
1375.pdbqt,-7.715
5651.pdbqt,-7.715
3786.pdbqt,-7.715
399.pdbqt,-7.715
5101.pdbqt,-7.715
2179.pdbqt,-7.714
2773.pdbqt,-7.714
305.pdbqt,-7.714
6079.pdbqt,-7.714
3285.pdbqt,-7.714
372.pdbqt,-7.713
7601.pdbqt,-7.712
1661.pdbqt,-7.712
80.pdbqt,-7.712
3272.pdbqt,-7.712
4453.pdbqt,-7.712
8881.pdbqt,-7.712
1033.pdbqt,-7.712
6939.pdbqt,-7.712
3204.pdbqt,-7.711
1697.pdbqt,-7.711
1161.pdbqt,-7.711
1727.pdbqt,-7.711
6867.pdbqt,-7.711
3145.pdbqt,-7.71
674.pdbqt,-7.71
942.pdbqt,-7.71
1656.pdbqt,-7.709
8705.pdbqt,-7.709
7830.pdbqt,-7.709
2875.pdbqt,-7.709
2489.pdbqt,-7.708
6485.pdbqt,-7.708
3056.pdbqt,-7.708
794.pdbqt,-7.708
7567.pdbqt,-7.708
583.pdbqt,-7.708
1247.pdbqt,-7.707
3949.pdbqt,-7.707
1880.pdbqt,-7.707
1658.pdbqt,-7.707
1110.pdbqt,-7.707
6517.pdbqt,-7.707
7459.pdbqt,-7.706
1343.pdbqt,-7.706
8197.pdbqt,-7.706
6519.pdbqt,-7.706
3634.pdbqt,-7.705
4607.pdbqt,-7.705
5938.pdbqt,-7.705
2379.pdbqt,-7.705
4239.pdbqt,-7.705
3995.pdbqt,-7.704
1189.pdbqt,-7.704
8607.pdbqt,-7.704
551.pdbqt,-7.703
6667.pdbqt,-7.703
8981.pdbqt,-7.702
2507.pdbqt,-7.702
5171.pdbqt,-7.702
3814.pdbqt,-7.702
6344.pdbqt,-7.702
6278.pdbqt,-7.701
8276.pdbqt,-7.701
4855.pdbqt,-7.701
5466.pdbqt,-7.701
7777.pdbqt,-7.701
866.pdbqt,-7.701
7761.pdbqt,-7.701
1879.pdbqt,-7.7
237.pdbqt,-7.7
7461.pdbqt,-7.7
4875.pdbqt,-7.7
5019.pdbqt,-7.699
8469.pdbqt,-7.699
7069.pdbqt,-7.699
4516.pdbqt,-7.699
5700.pdbqt,-7.699
7693.pdbqt,-7.698
6069.pdbqt,-7.698
700.pdbqt,-7.698
6575.pdbqt,-7.698
6206.pdbqt,-7.698
3460.pdbqt,-7.698
822.pdbqt,-7.698
4581.pdbqt,-7.697
3329.pdbqt,-7.697
6690.pdbqt,-7.697
3367.pdbqt,-7.697
6582.pdbqt,-7.697
8897.pdbqt,-7.697
7414.pdbqt,-7.697
8480.pdbqt,-7.696
7123.pdbqt,-7.696
4949.pdbqt,-7.696
5009.pdbqt,-7.696
9169.pdbqt,-7.695
6539.pdbqt,-7.695
1726.pdbqt,-7.695
265.pdbqt,-7.695
9075.pdbqt,-7.695
7555.pdbqt,-7.694
9035.pdbqt,-7.694
5459.pdbqt,-7.694
7857.pdbqt,-7.694
7074.pdbqt,-7.694
6443.pdbqt,-7.694
2781.pdbqt,-7.694
8299.pdbqt,-7.693
8669.pdbqt,-7.693
8467.pdbqt,-7.692
2183.pdbqt,-7.692
687.pdbqt,-7.691
6728.pdbqt,-7.691
741.pdbqt,-7.691
203.pdbqt,-7.69
185.pdbqt,-7.69
1358.pdbqt,-7.69
5681.pdbqt,-7.69
5247.pdbqt,-7.689
9177.pdbqt,-7.689
6082.pdbqt,-7.689
1753.pdbqt,-7.688
6055.pdbqt,-7.688
1796.pdbqt,-7.688
2746.pdbqt,-7.688
572.pdbqt,-7.688
88.pdbqt,-7.688
2068.pdbqt,-7.687
1236.pdbqt,-7.687
1669.pdbqt,-7.687
1395.pdbqt,-7.687
8767.pdbqt,-7.687
4019.pdbqt,-7.686
5995.pdbqt,-7.686
4527.pdbqt,-7.686
1138.pdbqt,-7.686
7554.pdbqt,-7.686
8143.pdbqt,-7.685
6773.pdbqt,-7.685
4389.pdbqt,-7.685
7147.pdbqt,-7.685
204.pdbqt,-7.685
7647.pdbqt,-7.685
5287.pdbqt,-7.684
5657.pdbqt,-7.683
2391.pdbqt,-7.683
868.pdbqt,-7.683
8071.pdbqt,-7.683
9119.pdbqt,-7.682
4397.pdbqt,-7.682
6127.pdbqt,-7.682
5485.pdbqt,-7.681
5142.pdbqt,-7.681
7013.pdbqt,-7.681
3625.pdbqt,-7.681
4829.pdbqt,-7.679
8314.pdbqt,-7.679
5513.pdbqt,-7.679
5189.pdbqt,-7.679
3643.pdbqt,-7.678
9167.pdbqt,-7.677
2313.pdbqt,-7.677
475.pdbqt,-7.677
3918.pdbqt,-7.677
2059.pdbqt,-7.677
3524.pdbqt,-7.677
3750.pdbqt,-7.675
7734.pdbqt,-7.675
7905.pdbqt,-7.675
5524.pdbqt,-7.675
3014.pdbqt,-7.675
7.pdbqt,-7.675
4055.pdbqt,-7.675
7482.pdbqt,-7.675
4862.pdbqt,-7.674
1470.pdbqt,-7.674
8475.pdbqt,-7.674
1417.pdbqt,-7.674
6125.pdbqt,-7.673
7827.pdbqt,-7.673
1864.pdbqt,-7.673
1830.pdbqt,-7.673
9129.pdbqt,-7.673
86.pdbqt,-7.672
3548.pdbqt,-7.672
3165.pdbqt,-7.672
2087.pdbqt,-7.672
7096.pdbqt,-7.672
3695.pdbqt,-7.672
5029.pdbqt,-7.671
5099.pdbqt,-7.671
7521.pdbqt,-7.671
5529.pdbqt,-7.671
6024.pdbqt,-7.67
7904.pdbqt,-7.67
7884.pdbqt,-7.67
8709.pdbqt,-7.67
7959.pdbqt,-7.669
8375.pdbqt,-7.669
6014.pdbqt,-7.668
2761.pdbqt,-7.668
1168.pdbqt,-7.667
6391.pdbqt,-7.667
2224.pdbqt,-7.667
2663.pdbqt,-7.667
5577.pdbqt,-7.667
9.pdbqt,-7.667
2469.pdbqt,-7.667
3679.pdbqt,-7.666
5563.pdbqt,-7.666
5385.pdbqt,-7.666
109.pdbqt,-7.666
5407.pdbqt,-7.666
7173.pdbqt,-7.665
2471.pdbqt,-7.665
2905.pdbqt,-7.665
7922.pdbqt,-7.665
7671.pdbqt,-7.665
1477.pdbqt,-7.664
1365.pdbqt,-7.664
605.pdbqt,-7.664
1472.pdbqt,-7.664
8773.pdbqt,-7.664
6035.pdbqt,-7.664
1986.pdbqt,-7.663
5632.pdbqt,-7.663
905.pdbqt,-7.662
8105.pdbqt,-7.662
1728.pdbqt,-7.662
966.pdbqt,-7.662
291.pdbqt,-7.662
6043.pdbqt,-7.662
7263.pdbqt,-7.662
113.pdbqt,-7.661
1446.pdbqt,-7.661
624.pdbqt,-7.661
2092.pdbqt,-7.66
3672.pdbqt,-7.66
1892.pdbqt,-7.66
8757.pdbqt,-7.66
9151.pdbqt,-7.66
7545.pdbqt,-7.66
8523.pdbqt,-7.659
379.pdbqt,-7.659
5967.pdbqt,-7.659
7111.pdbqt,-7.658
3048.pdbqt,-7.658
1009.pdbqt,-7.658
8090.pdbqt,-7.658
4915.pdbqt,-7.657
6049.pdbqt,-7.657
7529.pdbqt,-7.657
5760.pdbqt,-7.657
7585.pdbqt,-7.657
1292.pdbqt,-7.656
1439.pdbqt,-7.656
3983.pdbqt,-7.656
2960.pdbqt,-7.656
9155.pdbqt,-7.655
7169.pdbqt,-7.655
731.pdbqt,-7.655
1590.pdbqt,-7.655
7532.pdbqt,-7.655
6179.pdbqt,-7.655
349.pdbqt,-7.655
3227.pdbqt,-7.655
8095.pdbqt,-7.655
8235.pdbqt,-7.654
5056.pdbqt,-7.654
4575.pdbqt,-7.654
2343.pdbqt,-7.654
3042.pdbqt,-7.654
6883.pdbqt,-7.653
3173.pdbqt,-7.653
4735.pdbqt,-7.653
6543.pdbqt,-7.653
5512.pdbqt,-7.653
4876.pdbqt,-7.653
7630.pdbqt,-7.653
664.pdbqt,-7.652
4327.pdbqt,-7.652
8637.pdbqt,-7.652
8609.pdbqt,-7.652
2831.pdbqt,-7.651
2817.pdbqt,-7.651
2457.pdbqt,-7.651
8054.pdbqt,-7.651
3588.pdbqt,-7.651
4215.pdbqt,-7.65
3500.pdbqt,-7.65
5571.pdbqt,-7.65
1323.pdbqt,-7.65
7923.pdbqt,-7.65
2285.pdbqt,-7.65
8319.pdbqt,-7.65
7187.pdbqt,-7.649
3990.pdbqt,-7.649
6625.pdbqt,-7.649
1217.pdbqt,-7.649
8809.pdbqt,-7.649
6053.pdbqt,-7.649
7569.pdbqt,-7.649
2149.pdbqt,-7.648
1042.pdbqt,-7.648
4209.pdbqt,-7.648
1281.pdbqt,-7.648
4105.pdbqt,-7.647
6245.pdbqt,-7.647
4775.pdbqt,-7.646
5521.pdbqt,-7.646
9037.pdbqt,-7.646
2127.pdbqt,-7.645
5223.pdbqt,-7.645
7549.pdbqt,-7.644
2095.pdbqt,-7.644
7614.pdbqt,-7.644
8399.pdbqt,-7.644
2125.pdbqt,-7.644
6875.pdbqt,-7.644
5095.pdbqt,-7.644
3283.pdbqt,-7.643
818.pdbqt,-7.643
3166.pdbqt,-7.643
7331.pdbqt,-7.642
5286.pdbqt,-7.641
6701.pdbqt,-7.641
5405.pdbqt,-7.641
1377.pdbqt,-7.64
5067.pdbqt,-7.64
7156.pdbqt,-7.639
2141.pdbqt,-7.639
2845.pdbqt,-7.639
8289.pdbqt,-7.639
5549.pdbqt,-7.638
3973.pdbqt,-7.638
3407.pdbqt,-7.638
6992.pdbqt,-7.638
8271.pdbqt,-7.638
4649.pdbqt,-7.638
3031.pdbqt,-7.637
6707.pdbqt,-7.637
2582.pdbqt,-7.637
3352.pdbqt,-7.637
1801.pdbqt,-7.637
3499.pdbqt,-7.637
3027.pdbqt,-7.637
5295.pdbqt,-7.636
5585.pdbqt,-7.636
1479.pdbqt,-7.636
3353.pdbqt,-7.635
426.pdbqt,-7.635
2669.pdbqt,-7.635
9010.pdbqt,-7.635
3687.pdbqt,-7.635
5143.pdbqt,-7.635
6937.pdbqt,-7.635
3948.pdbqt,-7.634
5000.pdbqt,-7.634
348.pdbqt,-7.634
5005.pdbqt,-7.634
22.pdbqt,-7.634
5729.pdbqt,-7.634
5535.pdbqt,-7.634
8801.pdbqt,-7.634
2523.pdbqt,-7.634
407.pdbqt,-7.633
3299.pdbqt,-7.633
1398.pdbqt,-7.632
1011.pdbqt,-7.632
43.pdbqt,-7.632
2037.pdbqt,-7.632
5731.pdbqt,-7.632
7214.pdbqt,-7.632
2395.pdbqt,-7.632
672.pdbqt,-7.632
5873.pdbqt,-7.632
7743.pdbqt,-7.631
3347.pdbqt,-7.631
9001.pdbqt,-7.631
2788.pdbqt,-7.631
2453.pdbqt,-7.63
8404.pdbqt,-7.63
2871.pdbqt,-7.63
6633.pdbqt,-7.63
2384.pdbqt,-7.63
2665.pdbqt,-7.63
2150.pdbqt,-7.63
6447.pdbqt,-7.629
5292.pdbqt,-7.629
4041.pdbqt,-7.629
4451.pdbqt,-7.629
2157.pdbqt,-7.628
2347.pdbqt,-7.628
833.pdbqt,-7.628
1947.pdbqt,-7.627
2039.pdbqt,-7.627
1868.pdbqt,-7.627
7297.pdbqt,-7.627
5139.pdbqt,-7.627
8515.pdbqt,-7.627
5207.pdbqt,-7.627
2331.pdbqt,-7.626
2310.pdbqt,-7.626
6798.pdbqt,-7.625
2749.pdbqt,-7.625
6431.pdbqt,-7.625
3895.pdbqt,-7.625
318.pdbqt,-7.624
5477.pdbqt,-7.624
9043.pdbqt,-7.623
3241.pdbqt,-7.623
2336.pdbqt,-7.622
7753.pdbqt,-7.622
1688.pdbqt,-7.621
194.pdbqt,-7.621
5204.pdbqt,-7.621
8915.pdbqt,-7.621
4935.pdbqt,-7.62
9176.pdbqt,-7.62
7005.pdbqt,-7.62
5784.pdbqt,-7.619
4375.pdbqt,-7.619
3097.pdbqt,-7.619
5229.pdbqt,-7.619
2309.pdbqt,-7.619
5682.pdbqt,-7.619
4898.pdbqt,-7.619
6865.pdbqt,-7.618
4573.pdbqt,-7.618
2959.pdbqt,-7.618
2597.pdbqt,-7.618
2579.pdbqt,-7.618
5754.pdbqt,-7.618
8670.pdbqt,-7.617
2743.pdbqt,-7.617
7571.pdbqt,-7.617
8350.pdbqt,-7.617
5110.pdbqt,-7.616
7869.pdbqt,-7.616
5011.pdbqt,-7.615
15.pdbqt,-7.615
5867.pdbqt,-7.615
4695.pdbqt,-7.614
1409.pdbqt,-7.614
4008.pdbqt,-7.614
4468.pdbqt,-7.614
147.pdbqt,-7.613
534.pdbqt,-7.613
4613.pdbqt,-7.613
1173.pdbqt,-7.613
6833.pdbqt,-7.613
4689.pdbqt,-7.613
6456.pdbqt,-7.613
4525.pdbqt,-7.612
1022.pdbqt,-7.612
361.pdbqt,-7.612
5323.pdbqt,-7.611
600.pdbqt,-7.611
6507.pdbqt,-7.61
7619.pdbqt,-7.61
7412.pdbqt,-7.609
3354.pdbqt,-7.609
3349.pdbqt,-7.609
2696.pdbqt,-7.608
9023.pdbqt,-7.608
3219.pdbqt,-7.608
587.pdbqt,-7.607
523.pdbqt,-7.607
1670.pdbqt,-7.607
3022.pdbqt,-7.607
5978.pdbqt,-7.606
3225.pdbqt,-7.606
7047.pdbqt,-7.606
2241.pdbqt,-7.605
68.pdbqt,-7.605
3423.pdbqt,-7.604
5949.pdbqt,-7.604
3607.pdbqt,-7.604
1956.pdbqt,-7.604
4976.pdbqt,-7.604
2415.pdbqt,-7.604
2327.pdbqt,-7.603
2707.pdbqt,-7.603
7691.pdbqt,-7.603
8087.pdbqt,-7.603
2725.pdbqt,-7.603
6991.pdbqt,-7.602
2455.pdbqt,-7.602
7957.pdbqt,-7.602
2907.pdbqt,-7.602
5671.pdbqt,-7.602
9180.pdbqt,-7.601
661.pdbqt,-7.601
6239.pdbqt,-7.601
7845.pdbqt,-7.601
5112.pdbqt,-7.601
5421.pdbqt,-7.6
4865.pdbqt,-7.6
8663.pdbqt,-7.6
3242.pdbqt,-7.599
7590.pdbqt,-7.599
7547.pdbqt,-7.598
815.pdbqt,-7.598
309.pdbqt,-7.597
394.pdbqt,-7.597
5943.pdbqt,-7.596
8220.pdbqt,-7.596
6687.pdbqt,-7.596
4119.pdbqt,-7.596
3947.pdbqt,-7.596
1765.pdbqt,-7.596
1970.pdbqt,-7.595
6343.pdbqt,-7.595
1203.pdbqt,-7.595
7913.pdbqt,-7.595
152.pdbqt,-7.595
2215.pdbqt,-7.595
453.pdbqt,-7.594
180.pdbqt,-7.594
5483.pdbqt,-7.594
2610.pdbqt,-7.593
4783.pdbqt,-7.593
2352.pdbqt,-7.593
3279.pdbqt,-7.592
8825.pdbqt,-7.592
7397.pdbqt,-7.592
6303.pdbqt,-7.591
1744.pdbqt,-7.591
8325.pdbqt,-7.591
7664.pdbqt,-7.591
3869.pdbqt,-7.591
6515.pdbqt,-7.59
4705.pdbqt,-7.59
7307.pdbqt,-7.59
8580.pdbqt,-7.59
2062.pdbqt,-7.59
6231.pdbqt,-7.589
8998.pdbqt,-7.589
4487.pdbqt,-7.589
547.pdbqt,-7.588
6792.pdbqt,-7.588
4901.pdbqt,-7.588
6587.pdbqt,-7.588
